@attribute Elapsed_Time_testing numeric
@attribute UserCPU_Time_training numeric
@attribute UserCPU_Time_testing numeric
@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Summary {'Number of leaves: 49\nSize of the tree: 97\n','Number of leaves: 45\nSize of the tree: 89\n','Number of leaves: 46\nSize of the tree: 91\n','Number of leaves: 54\nSize of the tree: 107\n','Number of leaves: 59\nSize of the tree: 117\n','Number of leaves: 48\nSize of the tree: 95\n','Number of leaves: 51\nSize of the tree: 101\n','Number of leaves: 50\nSize of the tree: 99\n','Number of leaves: 52\nSize of the tree: 103\n','Number of leaves: 58\nSize of the tree: 115\n','Number of leaves: 53\nSize of the tree: 105\n','Number of leaves: 47\nSize of the tree: 93\n','Number of leaves: 55\nSize of the tree: 109\n','Number of leaves: 56\nSize of the tree: 111\n','Number of leaves: 57\nSize of the tree: 113\n','Number of leaves: 60\nSize of the tree: 119\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric

@data

tyrex,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,114,12,0,90.47619,9.52381,0,0.870747,0.050184,0.200346,13.678032,46.760442,246.435029,72.594603,173.840427,1.955834,0.576148,1.379686,217.116587,1.723148,11113.73568,0.863636,38,0.036585,3,0.963415,79,0.136364,6,0.926829,0.863636,0.894118,0.976441,0.904762,0.031892,0.968108,0.095238,0.90526,0.904762,0.904335,0.980523,2.143,0,2.14,0,19566,153462,19265,?,?,?,?
tyrex,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,115,11,0,91.269841,8.730159,0,0.881508,0.052482,0.176657,14.296914,41.207271,246.823513,44.706767,202.116747,1.958917,0.354816,1.604101,218.591825,1.734856,11191.204999,0.886364,39,0.04878,4,0.95122,78,0.113636,5,0.906977,0.886364,0.896552,0.972561,0.912698,0.030641,0.969359,0.087302,0.914568,0.912698,0.913263,0.984495,2.129,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,117,9,0,92.857143,7.142857,0,0.902073,0.043184,0.177912,11.764,41.500012,246.823513,107.833846,138.989667,1.958917,0.855824,1.103093,221.3284,1.756575,11331.308919,0.954545,42,0.073171,6,0.926829,76,0.045455,2,0.875,0.954545,0.913043,0.977827,0.928571,0.032069,0.967931,0.071429,0.930864,0.928571,0.926766,0.977492,2.12,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,119,7,0,94.444444,5.555556,0,0.924038,0.029684,0.139755,8.100094,32.662276,245.815728,28.458194,217.357534,1.950918,0.225859,1.72506,229.093736,1.818204,11723.571361,0.955556,43,0.037037,3,0.962963,78,0.044444,2,0.934783,0.955556,0.945055,0.99561,0.944444,0.020637,0.979363,0.055556,0.944962,0.944444,0.944595,0.996812,2.129,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,112,14,0,88.888889,11.111111,0,0.849295,0.070504,0.225144,19.239099,52.618471,245.815728,80.493315,165.322412,1.950918,0.638836,1.312083,207.467028,1.646564,10616.85295,0.822222,37,0.049383,4,0.950617,77,0.177778,8,0.902439,0.822222,0.860465,0.969273,0.888889,0.037895,0.962105,0.111111,0.892819,0.888889,0.889353,0.976352,2.128,0.001,2.13,0,19566,153462,19265,?,?,?,?
tyrex,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,112,14,0,88.888889,11.111111,0,0.848454,0.052744,0.196111,14.392734,45.833136,245.815728,44.018232,201.797496,1.950918,0.349351,1.601567,215.179905,1.707777,11011.549354,0.844444,38,0.08642,7,0.91358,74,0.155556,7,0.844444,0.844444,0.844444,0.978052,0.888889,0.04331,0.95669,0.111111,0.892269,0.888889,0.890047,0.988248,2.122,0,2.12,0.01,19566,153462,19265,?,?,?,?
tyrex,2,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,111,15,0,88.095238,11.904762,0,0.839327,0.064266,0.225163,17.536785,52.622923,245.815728,118.02483,127.790898,1.950918,0.936705,1.014213,209.970771,1.666435,10744.978763,0.777778,35,0.049383,4,0.950617,77,0.222222,10,0.897436,0.777778,0.833333,0.940741,0.880952,0.038293,0.961707,0.119048,0.889363,0.880952,0.881463,0.969774,2.125,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,2,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,115,11,0,91.269841,8.730159,0,0.880528,0.05375,0.191098,14.66733,44.661672,245.815728,96.399119,149.416609,1.950918,0.765072,1.185846,215.845577,1.71306,11045.614221,0.933333,42,0.061728,5,0.938272,76,0.066667,3,0.893617,0.933333,0.913043,0.965981,0.912698,0.032813,0.967187,0.087302,0.915197,0.912698,0.9131,0.967432,2.123,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1134,127,120,7,0,94.488189,5.511811,0,0.925557,0.03535,0.145584,9.63247,33.969337,248.499014,34.39536,214.103654,1.956685,0.27083,1.685856,230.004596,1.81106,11774.02384,0.863636,38,0.012048,1,0.987952,82,0.136364,6,0.974359,0.863636,0.915663,0.984392,0.944882,0.015644,0.984356,0.055118,0.948636,0.944882,0.944732,0.991812,2.13,0,2.13,0,19566,153329,19398,?,?,?,?
tyrex,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,121,5,0,96.031746,3.968254,0,0.945918,0.032124,0.139835,8.750862,32.618253,246.823513,52.104793,194.718721,1.958917,0.41353,1.545387,230.028747,1.825625,11776.738992,0.977273,43,0.02439,2,0.97561,80,0.022727,1,0.955556,0.977273,0.966292,0.982262,0.960317,0.015142,0.984858,0.039683,0.960309,0.960317,0.960187,0.984452,2.168,0,2.17,0,19566,153462,19265,?,?,?,?
tyrex,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,114,12,0,90.47619,9.52381,0,0.870703,0.053556,0.195693,14.589354,45.647675,246.823513,78.698779,168.124734,1.958917,0.624593,1.334323,217.727692,1.727998,11146.964176,0.863636,38,0.073171,6,0.926829,76,0.136364,6,0.863636,0.863636,0.863636,0.961197,0.904762,0.037386,0.962614,0.095238,0.906925,0.904762,0.90368,0.981227,2.125,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,114,12,0,90.47619,9.52381,0,0.868989,0.059819,0.203022,16.323462,47.448394,245.815728,90.912666,154.903062,1.950918,0.721529,1.229389,211.258923,1.676658,10810.89822,0.911111,41,0.098765,8,0.901235,73,0.088889,4,0.836735,0.911111,0.87234,0.958299,0.904762,0.044071,0.955929,0.095238,0.907841,0.904762,0.904849,0.966745,2.135,0,2.14,0,19566,153462,19265,?,?,?,?
tyrex,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,115,11,0,91.269841,8.730159,0,0.881275,0.046006,0.183696,12.554205,42.931589,245.815728,51.914565,193.901163,1.950918,0.41202,1.538898,219.926976,1.745452,11254.474462,0.844444,38,0.049383,4,0.950617,77,0.155556,7,0.904762,0.844444,0.873563,0.981344,0.912698,0.031471,0.968529,0.087302,0.912663,0.912698,0.911779,0.989211,2.126,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,117,9,0,92.857143,7.142857,0,0.902073,0.038755,0.15619,10.575516,36.503349,245.815728,41.712012,204.103716,1.950918,0.331048,1.619871,223.700876,1.775404,11447.598854,0.933333,42,0.061728,5,0.938272,76,0.066667,3,0.893617,0.933333,0.913043,0.982167,0.928571,0.029455,0.970545,0.071429,0.927879,0.928571,0.92775,0.98806,2.126,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,111,15,0,88.095238,11.904762,0,0.838268,0.058649,0.212864,16.004115,49.748563,245.815728,127.430548,118.38518,1.950918,1.011354,0.939565,211.551144,1.678977,10825.85223,0.866667,39,0.037037,3,0.962963,78,0.133333,6,0.928571,0.866667,0.896552,0.980247,0.880952,0.037058,0.962942,0.119048,0.884023,0.880952,0.88156,0.973709,2.126,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,112,14,0,88.888889,11.111111,0,0.848402,0.054912,0.202513,14.984434,47.329343,245.815728,72.369771,173.445957,1.950918,0.574363,1.376555,214.266872,1.700531,10964.82608,0.844444,38,0.074074,6,0.925926,75,0.155556,7,0.863636,0.844444,0.853933,0.963786,0.888889,0.041968,0.958032,0.111111,0.888149,0.888889,0.887812,0.981909,2.125,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,3,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,120,6,0,95.238095,4.761905,0,0.935191,0.031485,0.143138,8.59147,33.452862,245.815728,42.63482,203.180908,1.950918,0.338372,1.612547,228.931244,1.816915,11715.256056,0.911111,41,0.024691,2,0.975309,79,0.088889,4,0.953488,0.911111,0.931818,0.982442,0.952381,0.016922,0.983078,0.047619,0.952862,0.952381,0.952306,0.988674,2.125,0,2.13,0.01,19566,153462,19265,?,?,?,?
tyrex,3,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,118,8,0,93.650794,6.349206,0,0.913283,0.041779,0.178,11.388173,41.54891,246.380435,81.236609,165.143825,1.9554,0.644735,1.310665,222.348685,1.764672,11381.279773,0.931818,41,0.060976,5,0.939024,77,0.068182,3,0.891304,0.931818,0.911111,0.967295,0.936508,0.02633,0.97367,0.063492,0.938233,0.936508,0.93693,0.981269,2.123,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,4,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1134,127,115,12,0,90.551181,9.448819,0,0.869038,0.049122,0.185342,13.400872,43.30333,247.879713,76.575865,171.303848,1.951809,0.60296,1.348849,218.449759,1.720077,11179.426186,1,45,0.109756,9,0.890244,73,0,0,0.833333,1,0.909091,0.984011,0.905512,0.045625,0.954375,0.094488,0.915499,0.905512,0.90353,0.982395,2.134,0,2.14,0,19566,153329,19398,?,?,?,?
tyrex,4,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,118,8,0,93.650794,6.349206,0,0.913073,0.038161,0.172565,10.401806,40.280231,246.380435,76.935202,169.445233,1.9554,0.610597,1.344803,223.445602,1.773378,11437.427219,0.977273,43,0.060976,5,0.939024,77,0.022727,1,0.895833,0.977273,0.934783,0.978104,0.936508,0.027024,0.972976,0.063492,0.938899,0.936508,0.936396,0.979954,2.124,0.001,2.13,0,19566,153462,19265,?,?,?,?
tyrex,4,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,112,14,0,88.888889,11.111111,0,0.851014,0.062946,0.218546,17.15637,51.008239,246.435029,108.912143,137.522887,1.955834,0.864382,1.091451,211.619296,1.679518,10832.341087,0.772727,34,0.02439,2,0.97561,80,0.227273,10,0.944444,0.772727,0.85,0.938747,0.888889,0.029465,0.970535,0.111111,0.910963,0.888889,0.892678,0.971195,2.124,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,4,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,119,7,0,94.444444,5.555556,0,0.92437,0.033144,0.133545,9.028743,31.150978,246.823513,22.930393,223.89312,1.958917,0.181987,1.77693,229.081009,1.818103,11728.217794,0.931818,41,0.036585,3,0.963415,79,0.068182,3,0.931818,0.931818,0.931818,0.993625,0.944444,0.021881,0.978119,0.055556,0.944792,0.944444,0.944227,0.996498,2.141,0,2.14,0,19566,153462,19265,?,?,?,?
tyrex,4,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,118,8,0,93.650794,6.349206,0,0.913424,0.048094,0.1698,13.10134,39.607775,246.823513,48.211386,198.612128,1.958917,0.38263,1.576287,221.422234,1.757319,11336.112913,0.931818,41,0.04878,4,0.95122,78,0.068182,3,0.911111,0.931818,0.921348,0.987251,0.936508,0.025324,0.974676,0.063492,0.936231,0.936508,0.93594,0.987213,2.125,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,4,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,114,12,0,90.47619,9.52381,0,0.868556,0.051016,0.197378,13.921265,46.129415,245.815728,66.493813,179.321915,1.950918,0.527729,1.42319,214.439835,1.701903,10973.677223,0.933333,42,0.098765,8,0.901235,73,0.066667,3,0.84,0.933333,0.884211,0.969273,0.904762,0.044178,0.955822,0.095238,0.908391,0.904762,0.902112,0.982119,2.118,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,4,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1518,1135,126,120,6,0,95.238095,4.761905,0,0.934884,0.0303,0.137323,8.268253,32.093733,245.815728,28.410953,217.404774,1.950918,0.225484,1.725435,229.264465,1.819559,11732.308194,0.955556,43,0.037037,3,0.962963,78,0.044444,2,0.934783,0.955556,0.945055,0.990398,0.952381,0.018958,0.981042,0.047619,0.952615,0.952381,0.95239,0.991801,2.124,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,4,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,121,5,0,96.031746,3.968254,0,0.945407,0.033584,0.130057,9.164252,30.395783,245.815728,29.626422,216.189305,1.950918,0.23513,1.715788,228.636056,1.814572,11700.150235,1,45,0.061728,5,0.938272,76,0,0,0.9,1,0.947368,0.99177,0.960317,0.022046,0.977954,0.039683,0.964286,0.960317,0.960553,0.995261,2.12,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,4,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,114,12,0,90.47619,9.52381,0,0.871571,0.049827,0.192766,13.596692,45.051484,245.815728,69.681473,176.134255,1.950918,0.553028,1.397891,217.503112,1.726215,11130.436398,0.822222,37,0.012346,1,0.987654,80,0.177778,8,0.973684,0.822222,0.891566,0.982716,0.904762,0.02576,0.97424,0.095238,0.915124,0.904762,0.905923,0.9849,2.136,0.001,2.13,0,19566,153462,19265,?,?,?,?
tyrex,4,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,110,16,0,87.301587,12.698413,0,0.825741,0.072354,0.244902,19.743889,57.236084,245.815728,164.802315,81.013413,1.950918,1.307955,0.642964,203.30762,1.613553,10404.000713,0.866667,39,0.08642,7,0.91358,74,0.133333,6,0.847826,0.866667,0.857143,0.953635,0.873016,0.051633,0.948367,0.126984,0.880498,0.873016,0.871345,0.954298,2.126,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,5,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1134,127,117,10,0,92.125984,7.874016,0,0.89308,0.042987,0.178746,11.706324,41.678709,248.942093,54.223663,194.718431,1.960174,0.426958,1.533216,224.165067,1.765079,11477.381456,0.886364,39,0.048193,4,0.951807,79,0.113636,5,0.906977,0.886364,0.896552,0.977273,0.92126,0.029227,0.970773,0.07874,0.922004,0.92126,0.921294,0.985846,2.121,0,2.12,0,19566,153329,19398,?,?,?,?
tyrex,5,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,123,3,0,97.619048,2.380952,0,0.967377,0.018889,0.105988,5.154462,24.770614,245.815728,13.75912,232.056608,1.950918,0.109199,1.841719,234.881227,1.864137,12019.738643,1,45,0.024691,2,0.975309,79,0,0,0.957447,1,0.978261,0.999451,0.97619,0.010497,0.989503,0.02381,0.976488,0.97619,0.976017,0.999112,2.452,0,2.46,0,19566,153462,19265,?,?,?,?
tyrex,5,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,115,11,0,91.269841,8.730159,0,0.880641,0.055681,0.199692,15.194309,46.670151,245.815728,139.248434,106.567294,1.950918,1.105146,0.845772,214.492891,1.702325,10976.392287,0.888889,40,0.061728,5,0.938272,76,0.111111,5,0.888889,0.888889,0.888889,0.969273,0.912698,0.034201,0.965799,0.087302,0.911854,0.912698,0.911716,0.967501,2.133,0.001,2.13,0,19566,153462,19265,?,?,?,?
tyrex,5,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,113,13,0,89.68254,10.31746,0,0.859315,0.054277,0.20788,14.811128,48.583631,245.815728,100.005891,145.809837,1.950918,0.793698,1.157221,214.967938,1.706095,11000.702224,0.844444,38,0.061728,5,0.938272,76,0.155556,7,0.883721,0.844444,0.863636,0.945405,0.896825,0.039054,0.960946,0.103175,0.895831,0.896825,0.895272,0.966563,2.122,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,5,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,119,7,0,94.444444,5.555556,0,0.923378,0.045311,0.168099,12.364442,39.286597,245.815728,57.686182,188.129546,1.950918,0.457827,1.493092,220.616422,1.750924,11289.75595,0.977778,44,0.074074,6,0.925926,75,0.022222,1,0.88,0.977778,0.926316,0.966804,0.944444,0.028828,0.971172,0.055556,0.949206,0.944444,0.943363,0.98105,2.137,0.001,2.14,0,19566,153462,19265,?,?,?,?
tyrex,5,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,113,13,0,89.68254,10.31746,0,0.858341,0.057809,0.200546,15.774924,46.869753,245.815728,62.8608,182.954928,1.950918,0.498895,1.452023,212.800746,1.688895,10889.798991,0.911111,41,0.098765,8,0.901235,73,0.088889,4,0.836735,0.911111,0.87234,0.969822,0.896825,0.043668,0.956332,0.103175,0.902008,0.896825,0.898135,0.980031,2.137,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,5,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,114,12,0,90.47619,9.52381,0,0.869689,0.045693,0.179868,12.468784,42.037087,245.815728,83.487726,162.328001,1.950918,0.662601,1.288317,219.436575,1.74156,11229.37883,0.911111,41,0.061728,5,0.938272,76,0.088889,4,0.891304,0.911111,0.901099,0.972565,0.904762,0.036681,0.963319,0.095238,0.904491,0.904762,0.904508,0.976263,2.123,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,5,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,117,9,0,92.857143,7.142857,0,0.902886,0.046811,0.183037,12.759742,42.724656,246.380435,56.46283,189.917605,1.9554,0.448118,1.507283,220.167578,1.747362,11269.63622,0.909091,40,0.04878,4,0.95122,78,0.090909,4,0.909091,0.909091,0.909091,0.985033,0.928571,0.025429,0.974571,0.071429,0.933333,0.928571,0.929996,0.987569,2.122,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,5,9,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,115,11,0,91.269841,8.730159,0,0.880795,0.047244,0.192841,12.877802,45.013108,246.380435,98.532305,147.84813,1.9554,0.782002,1.173398,218.123403,1.731138,11165.001801,0.931818,41,0.073171,6,0.926829,76,0.068182,3,0.87234,0.931818,0.901099,0.971175,0.912698,0.03464,0.96536,0.087302,0.917468,0.912698,0.913564,0.976436,2.117,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,5,10,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,119,7,0,94.444444,5.555556,0,0.924116,0.030616,0.143763,8.34013,33.534512,246.823513,25.462862,221.360651,1.958917,0.202086,1.756831,228.83035,1.816114,11715.384887,0.954545,42,0.04878,4,0.95122,78,0.045455,2,0.913043,0.954545,0.933333,0.992517,0.944444,0.024153,0.975847,0.055556,0.947361,0.944444,0.944605,0.996361,2.125,0,2.13,0,19566,153462,19265,?,?,?,?
tyrex,6,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1134,127,118,9,0,92.913386,7.086614,0,0.902349,0.040323,0.177897,11.000289,41.563906,247.879713,56.683726,191.195987,1.951809,0.446329,1.50548,222.236765,1.749896,11373.230681,0.955556,43,0.073171,6,0.926829,76,0.044444,2,0.877551,0.955556,0.914894,0.982114,0.929134,0.032917,0.967083,0.070866,0.935205,0.929134,0.925841,0.989559,2.119,0,2.12,0,19566,153329,19398,?,?,?,?
tyrex,6,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,118,8,0,93.650794,6.349206,0,0.91278,0.043055,0.16963,11.748881,39.644292,245.815728,43.894142,201.921585,1.950918,0.348366,1.602552,221.689863,1.759443,11344.687883,0.955556,43,0.061728,5,0.938272,76,0.044444,2,0.895833,0.955556,0.924731,0.981619,0.936508,0.027776,0.972224,0.063492,0.936482,0.936508,0.935371,0.990573,2.126,0,2.13,0.01,19566,153462,19265,?,?,?,?
tyrex,6,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,115,11,0,91.269841,8.730159,0,0.881841,0.05452,0.197778,14.877467,46.222775,245.815728,60.398039,185.417689,1.950918,0.47935,1.471569,216.448937,1.717849,11076.490373,0.822222,37,0.024691,2,0.975309,79,0.177778,8,0.948718,0.822222,0.880952,0.978052,0.912698,0.028092,0.971908,0.087302,0.919455,0.912698,0.91247,0.988384,2.121,0,2.12,0,19566,153462,19265,?,?,?,?
tyrex,6,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,117,9,0,92.857143,7.142857,0,0.90225,0.03951,0.167544,10.781507,39.1569,245.815728,64.996142,180.819586,1.950918,0.515842,1.435076,224.223037,1.779548,11474.319742,0.933333,42,0.061728,5,0.938272,76,0.066667,3,0.893617,0.933333,0.913043,0.973114,0.928571,0.029455,0.970545,0.071429,0.930379,0.928571,0.92862,0.983642,2.133,0.001,2.13,0,19566,153462,19265,?,?,?,?
tyrex,6,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,118,8,0,93.650794,6.349206,0,0.913298,0.039339,0.163042,10.734786,38.104618,245.815728,42.920488,202.89524,1.950918,0.340639,1.61028,224.490146,1.781668,11487.988688,0.911111,41,0.049383,4,0.950617,77,0.088889,4,0.911111,0.911111,0.911111,0.981344,0.936508,0.025046,0.974954,0.063492,0.936508,0.936508,0.936508,0.989183,2.139,0,2.14,0,19566,153462,19265,?,?,?,?
tyrex,6,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,114,12,0,90.47619,9.52381,0,0.86827,0.056887,0.211085,15.52318,49.332776,245.815728,117.85462,127.961107,1.950918,0.935354,1.015564,211.593075,1.67931,10827.998036,0.977778,44,0.111111,9,0.888889,72,0.022222,1,0.830189,0.977778,0.897959,0.954733,0.904762,0.045413,0.954587,0.095238,0.911767,0.904762,0.904138,0.962815,2.122,0.001,2.12,0,19566,153462,19265,?,?,?,?
tyrex,6,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,20160324.1519,1135,126,117,9,0,92.857143,7.142857,0,0.902661,0.041556,0.18121,11.32633,42.294103,246.435029,98.556536,147.878493,1.955834,0.782195,1.173639,222.535729,1.766157,11391.130006,0.931818,41,0.04878,4,0.95122,78,0.068182,3,0.911111,0.931818,0.921348,0.967295,0.928571,0.027031,0.972969,0.071429,0.929745,0.928571,0.928777,0.975269,2.127,0,2.12,0,19566,153462,19265,?,?,?,?
