@relation tyrex


@attribute	text_length	numeric
@attribute	digit_frequency	numeric
@attribute	phrases_per_paragraph	numeric
@attribute	punctuation_frequency	numeric
@attribute	sentence_length_avg	numeric
@attribute	sentence_length_max	numeric
@attribute	sentence_length_min	numeric
@attribute	class	{ epic, poetry, drama, report }


@DATA
936, 0.03905325443786982, 0.5892857142857143, 0.014964905310554893, 13.787878787878787, 46, 1, report
2010, 0.0005402485143165856, 1.85625, 0.03708421797593772, 7.228956228956229, 57, 1, drama
174, 0.0, 0.5, 0.026916802610114192, 20.75, 34, 9, poetry
112, 0.00980392156862745, 0.2727272727272727, 0.027777777777777776, 34.666666666666664, 48, 22, poetry
144, 0.0, 0.6363636363636364, 0.03391812865497076, 20.0, 47, 1, poetry
591, 0.0, 1.7627118644067796, 0.03177531775317753, 6.115384615384615, 30, 1, drama
1230, 0.0008880994671403197, 1.6761904761904762, 0.0375716174526223, 7.392045454545454, 50, 1, drama
408, 0.0, 0.5625, 0.027701911822083494, 21.88888888888889, 53, 1, poetry
104, 0.0, 0.6666666666666666, 0.021929824561403508, 16.833333333333332, 25, 6, poetry
143, 0.0, 0.32558139534883723, 0.03593429158110883, 10.5, 16, 2, drama
47, 0.0, 0.5, 0.023026315789473683, 22.5, 25, 20, poetry
152, 0.0, 0.8333333333333334, 0.03008298755186722, 15.0, 28, 6, poetry
168, 0.05128205128205128, 0.7419354838709677, 0.012578616352201259, 7.739130434782608, 37, 1, report
1755, 0.019620253164556962, 0.5971563981042654, 0.017584419223763487, 13.531746031746032, 61, 1, report
65, 0.0, 0.7142857142857143, 0.01996007984031936, 12.6, 15, 7, poetry
984, 0.007709251101321586, 1.3636363636363635, 0.03122631499166288, 9.638095238095238, 32, 1, epic
102, 0.0, 0.6666666666666666, 0.028189910979228485, 16.5, 33, 4, poetry
1778, 0.019838809671419714, 0.6989247311827957, 0.016780746301611835, 13.4, 37, 1, report
991, 0.02885682574916759, 0.8181818181818182, 0.015566221299779479, 11.0, 29, 1, report
173, 0.043478260869565216, 0.7333333333333333, 0.012622720897615708, 8.272727272727273, 29, 1, report
626, 0.01056338028169014, 0.647887323943662, 0.020637898686679174, 13.326086956521738, 66, 1, report
106, 0.0, 0.6666666666666666, 0.0364963503649635, 17.166666666666668, 21, 13, poetry
160, 0.0, 0.6923076923076923, 0.024727992087042534, 17.333333333333332, 29, 1, epic
121, 0.0, 0.8, 0.028117359413202935, 14.875, 21, 8, poetry
485, 0.01580135440180587, 0.7580645161290323, 0.017957927142124165, 10.404255319148936, 25, 1, report
54, 0.0, 0.6666666666666666, 0.0166270783847981, 13.0, 17, 10, poetry
132, 0.0, 1.6666666666666667, 0.037037037037037035, 3.7, 8, 1, drama
1930, 0.011467889908256881, 0.7941176470588235, 0.01831670168067227, 11.75925925925926, 35, 1, report
261, 0.0, 1.0869565217391304, 0.03653217011995638, 10.56, 35, 2, drama
435, 0.0, 1.1428571428571428, 0.0345855694692904, 6.569444444444445, 40, 1, drama
198, 0.0, 0.9375, 0.02419984387197502, 13.133333333333333, 30, 3, epic
2945, 0.010108573567952079, 0.5016835016835017, 0.019304142441860465, 18.91946308724832, 62, 1, report
54, 0.0, 1.0, 0.02956989247311828, 10.8, 20, 4, epic
1057, 0.0, 1.3396226415094339, 0.0274869109947644, 5.220657276995305, 23, 1, drama
2358, 0.02336448598130841, 0.7352941176470589, 0.0187296865531868, 13.222857142857142, 34, 1, report
33, 0.0, 1.3333333333333333, 0.03211009174311927, 8.5, 22, 2, poetry
50, 0.0, 2.8, 0.046228710462287104, 4.214285714285714, 9, 1, poetry
81, 0.013333333333333334, 0.8571428571428571, 0.021653543307086614, 13.333333333333334, 24, 6, epic
1462, 0.0007457121551081282, 1.9262295081967213, 0.032885040530582166, 6.702127659574468, 68, 1, drama
1005, 0.008611410118406888, 1.4025974025974026, 0.030951297223486572, 9.592592592592593, 32, 2, epic
321, 0.01718213058419244, 0.8409090909090909, 0.018085106382978722, 8.837837837837839, 26, 1, report
102, 0.021052631578947368, 1.625, 0.030478955007256895, 8.23076923076923, 19, 2, epic
97, 0.18181818181818182, 1.1111111111111112, 0.024295432458697766, 3.9, 21, 1, report
97, 0.044444444444444446, 2.375, 0.036818851251840944, 5.684210526315789, 23, 2, epic
32, 0.0, 1.4, 0.027131782945736434, 4.857142857142857, 10, 1, epic
242, 0.0, 0.7619047619047619, 0.028037383177570093, 14.8125, 38, 1, epic
1519, 0.006564551422319475, 0.6094674556213018, 0.014076438333742532, 14.300970873786408, 37, 1, report
1669, 0.0013089005235602095, 1.6408450704225352, 0.03456072351421188, 7.553648068669528, 56, 1, drama
69, 0.0, 1.8, 0.03473227206946455, 3.037037037037037, 9, 1, drama
2431, 0.007155635062611807, 0.8611111111111112, 0.024840269899086404, 13.016129032258064, 30, 1, report
960, 0.027522935779816515, 0.6388888888888888, 0.021675531914893617, 13.623188405797102, 53, 1, report
1053, 0.022035676810073453, 1.0378787878787878, 0.01959869342043864, 7.9489051094890515, 25, 1, report
101, 0.0, 0.75, 0.02244039270687237, 8.666666666666666, 27, 1, drama
519, 0.0, 0.8048780487804879, 0.030946601941747573, 15.484848484848484, 38, 4, poetry
50, 0.0, 0.8, 0.03283582089552239, 13.25, 38, 2, poetry
29, 0.037037037037037035, 1.3333333333333333, 0.01327433628318584, 7.5, 25, 1, poetry
123, 0.0, 1.0, 0.032490974729241874, 12.3, 26, 3, poetry
127, 0.0, 1.6428571428571428, 0.029535864978902954, 5.956521739130435, 27, 1, drama
88, 0.0, 0.75, 0.029411764705882353, 14.333333333333334, 33, 1, epic
2522, 0.05481283422459893, 0.8063725490196079, 0.017755102040816328, 7.817629179331307, 35, 1, report
773, 0.01862464183381089, 0.9107142857142857, 0.01943105860407275, 7.833333333333333, 44, 1, report
1040, 0.0, 0.4027777777777778, 0.02954001969334646, 18.051724137931036, 101, 2, drama
169, 0.012269938650306749, 0.5294117647058824, 0.01828681424446583, 19.0, 44, 2, poetry
48, 0.0, 0.5, 0.022435897435897436, 23.0, 24, 22, poetry
112, 0.0, 0.36363636363636365, 0.02289156626506024, 14.125, 22, 2, poetry
1101, 0.030845771144278607, 0.8974358974358975, 0.02056251477192153, 10.561904761904762, 34, 1, report
697, 0.0, 0.38848920863309355, 0.031092267312739754, 13.11111111111111, 28, 1, drama
208, 0.0, 1.8235294117647058, 0.03231017770597738, 3.806451612903226, 9, 1, drama
5541, 0.0, 1.6722846441947565, 0.033410707230343735, 6.606942889137738, 57, 1, drama
351, 0.005917159763313609, 0.34545454545454546, 0.016493055555555556, 18.736842105263158, 32, 1, poetry
1441, 0.012075471698113207, 1.125, 0.02434731592842476, 9.65359477124183, 54, 1, report
679, 0.017828200972447326, 0.6585365853658537, 0.0181981981981982, 12.407407407407407, 41, 1, report
3019, 0.00036088054853843375, 1.2891566265060241, 0.032175398633257406, 9.629283489096574, 56, 1, drama
941, 0.0023121387283236996, 2.142857142857143, 0.03944745086869838, 6.236363636363636, 60, 1, drama
305, 0.03237410071942446, 0.775, 0.015133412982875348, 9.935483870967742, 28, 1, report
830, 0.01445466491458607, 0.7285714285714285, 0.024746305857219156, 15.901960784313726, 61, 1, poetry
779, 0.0, 0.4657534246575342, 0.029336266960029337, 11.602941176470589, 67, 2, drama
1162, 0.0, 1.1226993865030674, 0.032901408450704224, 6.907103825136612, 30, 1, drama
69, 0.0, 1.1666666666666667, 0.03508771929824561, 10.0, 41, 1, epic
790, 0.0, 0.3916083916083916, 0.03200294279933787, 14.25, 33, 2, drama
438, 0.020050125313283207, 0.7413793103448276, 0.020609579100145138, 10.255813953488373, 45, 1, report
64, 0.0, 0.6, 0.02512562814070352, 20.666666666666668, 32, 12, poetry
278, 0.0, 0.19047619047619047, 0.018805309734513276, 35.25, 81, 2, poetry
93, 0.0, 1.1428571428571428, 0.02861952861952862, 11.75, 14, 7, poetry
57, 0.018867924528301886, 0.6, 0.026470588235294117, 18.333333333333332, 26, 6, epic
108, 0.0, 0.7, 0.02188782489740082, 15.0, 22, 11, epic
211, 0.0, 0.3, 0.02843601895734597, 32.833333333333336, 58, 18, poetry
87, 0.0, 1.0, 0.03368794326241135, 12.428571428571429, 20, 7, poetry
70, 0.0, 0.2857142857142857, 0.021367521367521368, 32.5, 48, 17, poetry
56, 0.0, 1.0, 0.02072538860103627, 11.2, 23, 2, poetry
229, 0.0, 1.0, 0.033152909336941816, 12.722222222222221, 32, 3, poetry
906, 0.0, 2.043956043956044, 0.03428943937418514, 5.381720430107527, 52, 1, drama
96, 0.07954545454545454, 0.9259259259259259, 0.011689691817215728, 4.48, 21, 1, report
753, 0.0, 0.8703703703703703, 0.02998696219035202, 8.574468085106384, 61, 1, drama
164, 0.0, 1.7586206896551724, 0.034646739130434784, 3.6666666666666665, 8, 1, drama
831, 0.0, 0.34532374100719426, 0.03088803088803089, 17.4375, 45, 1, drama
154, 0.0, 1.0, 0.028973509933774833, 10.466666666666667, 26, 2, poetry
157, 0.0, 0.6923076923076923, 0.033, 17.0, 24, 7, poetry
128, 0.0, 0.36363636363636365, 0.026410564225690276, 30.25, 56, 19, poetry
120, 0.02702702702702703, 1.8, 0.028037383177570093, 7.111111111111111, 20, 2, epic
945, 0.0, 1.3636363636363635, 0.026712242055956452, 4.785714285714286, 10, 1, drama
101, 0.0, 0.4444444444444444, 0.02723146747352496, 24.0, 29, 20, poetry
103, 0.0, 0.4666666666666667, 0.020319303338171262, 14.714285714285714, 61, 2, drama
1078, 0.0, 0.6966292134831461, 0.02921442549622589, 16.951612903225808, 75, 2, poetry
56, 0.019230769230769232, 1.2, 0.03508771929824561, 9.5, 15, 5, epic
70, 0.0, 0.5714285714285714, 0.02927927927927928, 17.0, 39, 8, poetry
54, 0.0196078431372549, 1.5, 0.026470588235294117, 9.333333333333334, 15, 5, epic
184, 0.0, 0.9285714285714286, 0.038593481989708404, 14.076923076923077, 33, 2, poetry
482, 0.034482758620689655, 0.7916666666666666, 0.016101898582071617, 8.614035087719298, 26, 1, report
72, 0.014925373134328358, 1.0, 0.03275109170305677, 12.0, 21, 6, epic
189, 0.0, 0.625, 0.02910266774454325, 18.3, 44, 4, poetry
786, 0.0, 0.541095890410959, 0.034678996976702826, 10.240506329113924, 56, 1, drama
2217, 0.0, 1.3981191222570533, 0.029018622186678854, 5.257847533632287, 11, 1, drama
879, 0.0, 1.0153846153846153, 0.03676880222841226, 13.333333333333334, 46, 4, poetry
860, 0.023255813953488372, 0.6698113207547169, 0.015233485193621868, 11.887323943661972, 31, 1, report
303, 0.0, 1.2820512820512822, 0.026499302649930265, 6.28, 9, 1, drama
90, 0.024096385542168676, 0.625, 0.02159468438538206, 17.4, 40, 3, poetry
2410, 0.0, 1.3342245989304813, 0.027752409944190766, 5.082164328657314, 9, 1, drama
101, 0.0, 1.0, 0.03403565640194489, 12.875, 24, 2, poetry
986, 0.008791208791208791, 1.2987012987012987, 0.029885057471264367, 10.09, 33, 1, epic
133, 0.0, 0.75, 0.02591792656587473, 14.444444444444445, 27, 2, poetry
644, 0.0016778523489932886, 0.672, 0.03345564429095618, 8.083333333333334, 48, 1, drama
489, 0.026845637583892617, 0.7424242424242424, 0.013885382479171926, 10.10204081632653, 30, 1, report
118, 0.0, 2.263157894736842, 0.042608695652173914, 3.302325581395349, 9, 1, drama
649, 0.08404802744425385, 0.8089887640449438, 0.01549604177193869, 9.083333333333334, 27, 1, report
896, 0.01968019680196802, 0.5882352941176471, 0.01403260099220411, 14.533333333333333, 62, 1, report
100, 0.0, 0.5555555555555556, 0.02391629297458894, 19.2, 37, 10, poetry
1303, 0.02056555269922879, 0.7254901960784313, 0.017072091994692614, 11.504504504504505, 42, 1, report
519, 0.020833333333333332, 0.7666666666666667, 0.02139874739039666, 11.41304347826087, 40, 1, report
1553, 0.0014054813773717498, 1.6717557251908397, 0.03277405894114579, 7.493150684931507, 38, 1, drama
473, 0.0, 1.4576271186440677, 0.027019650655021835, 5.813953488372093, 10, 1, drama
74, 0.0, 0.8333333333333334, 0.03896103896103896, 14.6, 27, 7, poetry
69, 0.015625, 0.6666666666666666, 0.019522776572668113, 16.75, 27, 2, poetry
62, 0.0, 1.0, 0.03125, 12.4, 22, 8, poetry
1249, 0.036476868327402136, 0.8910256410256411, 0.023542952809459037, 9.079136690647482, 48, 1, report
296, 0.029197080291970802, 0.9047619047619048, 0.020925553319919517, 8.18421052631579, 28, 1, report
71, 0.0, 0.8571428571428571, 0.0275049115913556, 11.666666666666666, 38, 3, poetry
106, 0.0, 0.4444444444444444, 0.029197080291970802, 25.25, 34, 19, poetry
1382, 0.021774193548387097, 0.7197802197802198, 0.016281982465557343, 10.458015267175572, 51, 1, report
78, 0.0, 1.0769230769230769, 0.02113821138211382, 5.928571428571429, 15, 1, drama
153, 0.0, 0.9230769230769231, 0.0311587147030185, 12.666666666666666, 38, 4, poetry
564, 0.01364522417153996, 0.7323943661971831, 0.01873788498815421, 10.846153846153847, 33, 1, report
227, 0.004807692307692308, 0.5, 0.03131115459882583, 21.7, 59, 4, poetry
529, 0.0, 0.6956521739130435, 0.024033149171270717, 16.09375, 35, 3, epic
107, 0.0, 0.6, 0.03351206434316354, 17.166666666666668, 30, 9, poetry
280, 0.0, 0.8048780487804879, 0.03162434115955918, 8.878787878787879, 61, 1, drama
112, 0.0, 0.5555555555555556, 0.01991465149359886, 21.6, 33, 12, epic
84, 0.0, 0.7142857142857143, 0.03374777975133215, 16.4, 24, 9, poetry
459, 0.0, 1.3174603174603174, 0.03318903318903319, 6.0843373493975905, 53, 1, drama
66, 0.0, 0.6, 0.023060796645702306, 7.555555555555555, 17, 1, poetry
119, 0.0, 0.4166666666666667, 0.025302530253025302, 22.4, 42, 6, poetry
785, 0.0, 0.3525641025641026, 0.029160475482912333, 14.454545454545455, 31, 3, drama
507, 0.01282051282051282, 1.0363636363636364, 0.02085533262935586, 9.192982456140351, 25, 1, report
197, 0.011049723756906077, 0.8823529411764706, 0.029104477611940297, 13.0, 28, 2, epic
63, 0.0, 0.5, 0.017456359102244388, 20.0, 22, 18, poetry
2405, 0.052463503649635035, 0.6111111111111112, 0.021935113407981623, 16.321678321678323, 68, 1, report
1464, 0.0014936519790888724, 2.0396825396825395, 0.03806657223796034, 6.206225680933852, 38, 1, drama
778, 0.0, 0.8125, 0.028616228929831438, 14.73076923076923, 45, 1, epic
27, 0.0, 0.6666666666666666, 0.024390243902439025, 13.0, 22, 4, poetry
213, 0.0, 1.2903225806451613, 0.029291154071470416, 5.925, 42, 1, drama
581, 0.0, 1.2439024390243902, 0.03163716814159292, 6.2745098039215685, 27, 1, drama
46, 0.0, 0.5, 0.020202020202020204, 22.0, 35, 9, poetry
69, 0.0, 0.35714285714285715, 0.021367521367521368, 13.8, 23, 1, poetry
1116, 0.0, 0.7282608695652174, 0.03013503909026297, 16.28358208955224, 58, 1, epic
768, 0.0, 0.42105263157894735, 0.029701166180758017, 13.857142857142858, 44, 2, drama
1002, 0.027442371020856202, 0.7232142857142857, 0.014292878635907722, 12.234567901234568, 37, 1, report
235, 0.0, 1.2727272727272727, 0.028499050031665613, 8.607142857142858, 25, 1, drama
84, 0.0, 0.7142857142857143, 0.03136531365313653, 16.8, 23, 2, poetry
67, 0.0, 0.16666666666666666, 0.024017467248908297, 33.5, 64, 3, poetry
1653, 0.01675603217158177, 0.5425531914893617, 0.0165158371040724, 15.617647058823529, 42, 1, report
484, 0.0, 0.43529411764705883, 0.02936145952109464, 11.783783783783784, 23, 2, poetry
2029, 0.006564551422319475, 0.6232558139534884, 0.0184965319002687, 14.634328358208956, 47, 1, report
1563, 0.021367521367521368, 0.6871508379888268, 0.017554618627826753, 12.40650406504065, 29, 1, report
128, 0.0, 0.30434782608695654, 0.021879021879021878, 18.571428571428573, 22, 1, poetry
882, 0.0, 0.391025641025641, 0.03309692671394799, 14.819672131147541, 51, 1, drama
794, 0.0, 0.5423728813559322, 0.026244831925220206, 12.828125, 60, 1, drama
937, 0.0, 1.375, 0.03461753210496929, 7.371212121212121, 42, 1, drama
107, 0.0, 0.5555555555555556, 0.019886363636363636, 20.6, 36, 6, poetry
77, 0.0, 0.8571428571428571, 0.02727272727272727, 12.666666666666666, 24, 3, poetry
1415, 0.010101010101010102, 0.6148648648648649, 0.018845154103230597, 15.131868131868131, 52, 1, report
43, 0.0, 1.0, 0.029508196721311476, 10.75, 16, 8, poetry
131, 0.01652892561983471, 1.0, 0.026136363636363635, 11.909090909090908, 30, 2, epic
562, 0.0, 0.8490566037735849, 0.03523884103367267, 12.311111111111112, 80, 1, drama
235, 0.0, 0.9047619047619048, 0.04487568223165555, 12.789473684210526, 68, 2, poetry
906, 0.014634146341463415, 0.6509433962264151, 0.018024311862512226, 12.869565217391305, 47, 1, report
1259, 0.033480176211453744, 0.6068965517241379, 0.016532178704979333, 13.886363636363637, 47, 1, report
283, 0.0, 0.7297297297297297, 0.02543640897755611, 10.925925925925926, 27, 2, drama
76, 0.0, 0.42857142857142855, 0.04247104247104247, 24.0, 36, 18, poetry
600, 0.01639344262295082, 0.8055555555555556, 0.017201594294105307, 10.448275862068966, 25, 1, report
2044, 0.02168021680216802, 0.7681818181818182, 0.01856925418569254, 11.911242603550296, 30, 1, report
123, 0.0, 0.8181818181818182, 0.026932084309133488, 13.444444444444445, 35, 3, poetry
63, 0.0, 1.1666666666666667, 0.028888888888888888, 9.142857142857142, 35, 1, poetry
752, 0.0, 0.29577464788732394, 0.03040676600886025, 17.952380952380953, 46, 3, drama
116, 0.0, 1.3333333333333333, 0.027472527472527472, 9.916666666666666, 25, 2, poetry
377, 0.005797101449275362, 0.5757575757575758, 0.02614124073351541, 19.105263157894736, 38, 6, poetry
1383, 0.01593625498007968, 0.8333333333333334, 0.020275162925416364, 11.032, 37, 1, report
733, 0.0, 1.5483870967741935, 0.03598484848484849, 7.989583333333333, 52, 1, drama
101, 0.0, 0.4444444444444444, 0.021374045801526718, 24.0, 29, 19, poetry
92, 0.0, 0.625, 0.01692047377326565, 17.8, 28, 9, poetry
453, 0.0, 1.7446808510638299, 0.03462426263144396, 5.951219512195122, 34, 1, drama
78, 0.0, 0.2, 0.014311270125223614, 19.75, 34, 10, poetry
143, 0.0, 0.875, 0.027497708524289642, 7.142857142857143, 29, 1, drama
54, 0.0, 1.3333333333333333, 0.027227722772277228, 7.0, 18, 1, epic
105, 0.0, 1.7777777777777777, 0.03551912568306011, 7.0, 12, 3, poetry
236, 0.0, 0.6, 0.028735632183908046, 19.0, 40, 5, poetry
39, 0.02702702702702703, 1.3333333333333333, 0.03347280334728033, 10.0, 20, 3, epic
875, 0.0, 0.9381443298969072, 0.03151632095192153, 9.54945054945055, 58, 1, drama
1224, 0.0017809439002671415, 2.145631067961165, 0.041002034043464294, 6.076923076923077, 38, 1, drama
73, 0.0, 1.5, 0.0375, 8.444444444444445, 14, 3, poetry
2618, 0.0, 0.5615763546798029, 0.03599027289921643, 11.881578947368421, 65, 2, drama
253, 0.034482758620689655, 0.7837837837837838, 0.015648662291771833, 8.96551724137931, 27, 1, report
904, 0.014669926650366748, 0.7476635514018691, 0.016891891891891893, 11.2125, 33, 1, report
113, 0.009523809523809525, 0.8888888888888888, 0.03582089552238806, 14.0, 22, 1, poetry
755, 0.01167883211678832, 0.5824175824175825, 0.017605048995183524, 13.90566037735849, 38, 1, report
438, 0.0, 0.38461538461538464, 0.02844311377245509, 17.8, 26, 11, poetry
319, 0.0, 0.5769230769230769, 0.030716723549488054, 20.533333333333335, 61, 2, poetry
1174, 0.0, 1.132183908045977, 0.03788129060676137, 6.091370558375634, 75, 1, drama
257, 0.0, 0.3170731707317073, 0.017162471395881007, 19.923076923076923, 28, 2, poetry
97, 0.0, 0.35, 0.02694136291600634, 14.142857142857142, 20, 1, poetry
1269, 0.01639344262295082, 0.7720588235294118, 0.018867924528301886, 12.028571428571428, 33, 1, report
2699, 0.007777322963569382, 0.6606498194945848, 0.022024299336850767, 14.344262295081966, 51, 1, report
2306, 0.05365853658536585, 0.8005181347150259, 0.018322453233858137, 7.631067961165049, 30, 1, report
51, 0.0, 1.0, 0.024930747922437674, 10.2, 13, 1, epic
746, 0.0, 0.4864864864864865, 0.030855018587360596, 10.902777777777779, 33, 1, drama
192, 0.0, 0.29411764705882354, 0.016826923076923076, 19.5, 24, 2, poetry
117, 0.0, 1.1, 0.031725888324873094, 10.727272727272727, 28, 1, epic
260, 0.029166666666666667, 0.875, 0.021377672209026127, 7.828571428571428, 21, 1, report
73, 0.014705882352941176, 0.6666666666666666, 0.024282560706401765, 17.75, 27, 6, epic
92, 0.0, 1.0, 0.03206106870229008, 10.222222222222221, 25, 1, poetry
789, 0.0, 1.236220472440945, 0.044170438582800065, 5.24203821656051, 93, 1, drama
107, 0.010101010101010102, 0.8888888888888888, 0.02282453637660485, 13.25, 19, 3, epic
78, 0.0, 0.7142857142857143, 0.026615969581749048, 15.2, 25, 8, poetry
90, 0.0, 0.875, 0.02861952861952862, 12.714285714285714, 20, 6, epic
96, 0.0, 0.4444444444444444, 0.016296296296296295, 22.75, 33, 7, epic
1558, 0.0475177304964539, 0.7151515151515152, 0.014831533129131066, 12.940677966101696, 29, 1, report
161, 0.0, 1.0769230769230769, 0.030555555555555555, 11.571428571428571, 23, 4, poetry
74, 0.0, 1.0, 0.029787234042553193, 12.333333333333334, 18, 8, poetry
51, 0.0, 0.25, 0.024390243902439025, 25.5, 49, 2, poetry
39, 0.0, 1.0, 0.02877697841726619, 9.75, 17, 5, poetry
1546, 0.0, 0.9099099099099099, 0.029980486074152917, 8.178217821782178, 55, 1, drama
149, 0.0, 1.40625, 0.037037037037037035, 3.6, 21, 1, drama
101, 0.0, 1.0, 0.034818941504178275, 11.222222222222221, 18, 7, poetry
321, 0.0, 0.3023255813953488, 0.010218978102189781, 25.153846153846153, 29, 3, poetry
120, 0.0, 0.5, 0.032432432432432434, 23.0, 51, 7, poetry
118, 0.0, 1.1, 0.03164556962025317, 10.818181818181818, 29, 1, epic
54, 0.0, 0.5, 0.03170731707317073, 17.0, 32, 5, poetry
1612, 0.0013486176668914363, 2.023076923076923, 0.03917227284339606, 6.634980988593156, 38, 1, drama
87, 0.0, 0.3333333333333333, 0.009917355371900827, 14.833333333333334, 24, 1, poetry
77, 0.013888888888888888, 1.0, 0.029723991507430998, 12.833333333333334, 26, 6, epic
5133, 0.027693639117265252, 0.8299531981279251, 0.020701790704895973, 9.686090225563909, 51, 1, report
1483, 0.01327433628318584, 1.0789473684210527, 0.027842879910002814, 9.262195121951219, 28, 1, report
106, 0.08247422680412371, 0.9655172413793104, 0.0136986301369863, 4.428571428571429, 21, 1, report
1462, 0.0014936519790888724, 2.024193548387097, 0.040548970679975045, 6.330677290836653, 31, 1, drama
105, 0.08333333333333333, 0.9655172413793104, 0.013725490196078431, 4.392857142857143, 21, 1, report
5276, 0.0, 0.5460992907801419, 0.02628968253968254, 22.00865800865801, 107, 1, epic
128, 0.0, 1.1, 0.032059186189889025, 11.727272727272727, 46, 2, poetry
35, 0.0, 1.0, 0.0425531914893617, 11.666666666666666, 21, 6, poetry
107, 0.0, 0.4444444444444444, 0.030390738060781478, 25.5, 44, 12, poetry
76, 0.0, 0.8571428571428571, 0.030418250950570342, 12.5, 17, 11, poetry
194, 0.0, 0.5882352941176471, 0.023901310717039322, 18.7, 65, 3, poetry
4668, 0.0, 0.6206896551724138, 0.02568939497873508, 19.337606837606838, 70, 1, epic
960, 0.001092896174863388, 0.43661971830985913, 0.031205673758865248, 15.741935483870968, 48, 1, drama
422, 0.018229166666666668, 0.7241379310344828, 0.01530891197375615, 10.119047619047619, 27, 1, report
89, 0.0, 0.875, 0.027777777777777776, 12.571428571428571, 27, 1, epic
72, 0.0, 0.3333333333333333, 0.012681159420289856, 14.4, 20, 3, poetry
1396, 0.0007782101167315176, 1.9285714285714286, 0.04039818304822654, 6.944444444444445, 38, 1, drama
780, 0.0, 0.5170068027210885, 0.033663366336633666, 10.513157894736842, 31, 1, drama
155, 0.04895104895104895, 0.7, 0.009167842031029619, 7.761904761904762, 36, 1, report
99, 0.021739130434782608, 1.75, 0.034236804564907276, 7.5, 22, 2, epic
84, 0.02564102564102564, 1.4285714285714286, 0.03264604810996564, 8.7, 22, 2, epic
115, 0.0, 0.6, 0.01978891820580475, 18.5, 34, 7, poetry
1963, 0.0, 0.5222929936305732, 0.02477216238608119, 23.024390243902438, 105, 1, epic
1522, 0.019664967225054626, 0.7409638554216867, 0.01659784632823253, 12.154471544715447, 33, 1, report
79, 0.0, 0.5714285714285714, 0.02636916835699797, 19.0, 41, 10, epic
1833, 0.08140947752126367, 0.7210144927536232, 0.01784529164515891, 9.266331658291458, 31, 1, report
791, 0.0, 0.5076923076923077, 0.02674979887369268, 23.0, 64, 1, epic
151, 0.0, 0.6153846153846154, 0.022727272727272728, 18.25, 35, 2, poetry
211, 0.015384615384615385, 1.3529411764705883, 0.026792179580014484, 9.434782608695652, 24, 2, epic
1554, 0.07785714285714286, 0.5515695067264574, 0.01735529909259096, 12.373983739837398, 71, 1, report
2116, 0.01671018276762402, 0.7404255319148936, 0.018623581647755304, 12.0, 43, 1, report
1194, 0.012855831037649219, 0.784, 0.018927789934354487, 12.10204081632653, 36, 1, report
596, 0.0, 0.42028985507246375, 0.0302540415704388, 10.448275862068966, 44, 2, drama
656, 0.0, 0.32061068702290074, 0.030612244897959183, 15.69047619047619, 46, 4, drama
44, 0.0, 1.25, 0.03134796238244514, 9.0, 22, 5, poetry
32, 0.0, 1.3333333333333333, 0.049107142857142856, 8.25, 18, 4, poetry
99, 0.01098901098901099, 0.6666666666666666, 0.01971830985915493, 16.0, 33, 1, epic
67, 0.0, 0.8333333333333334, 0.021645021645021644, 13.2, 20, 10, poetry
2890, 0.0007555723460521345, 1.3524590163934427, 0.03385603989833597, 9.018181818181818, 35, 1, drama
38, 0.0, 0.3333333333333333, 0.021739130434782608, 12.666666666666666, 33, 2, poetry
34, 0.03125, 1.3333333333333333, 0.031818181818181815, 8.75, 12, 2, poetry
122, 0.0, 1.6, 0.033373063170441, 8.25, 17, 1, poetry
3660, 0.013285024154589372, 0.6114130434782609, 0.01970283070026391, 15.715555555555556, 63, 1, report
540, 0.0038535645472061657, 0.3780487804878049, 0.02556390977443609, 17.70967741935484, 28, 1, poetry
480, 0.022779043280182234, 0.7301587301587301, 0.015119363395225464, 10.521739130434783, 26, 1, report
474, 0.02534562211981567, 0.7049180327868853, 0.02257036643653744, 11.069767441860465, 29, 1, report
351, 0.01238390092879257, 1.3448275862068966, 0.029707112970711297, 9.256410256410257, 27, 2, epic
114, 0.0, 0.8, 0.03823529411764706, 14.0, 40, 1, epic
74, 0.0, 2.1666666666666665, 0.033203125, 6.538461538461538, 19, 2, poetry
1338, 0.0090311986863711, 0.6099290780141844, 0.01903640467078795, 15.151162790697674, 37, 1, report
689, 0.016025641025641024, 0.8333333333333334, 0.025530384753685725, 9.9, 52, 1, report
101, 0.0, 0.5555555555555556, 0.026397515527950312, 19.4, 39, 1, epic
86, 0.0, 0.4444444444444444, 0.02106969205834684, 11.0, 21, 2, poetry
223, 0.0, 1.1666666666666667, 0.028150134048257374, 10.761904761904763, 27, 1, poetry
101, 0.0, 0.625, 0.03531300160513644, 19.6, 37, 8, poetry
89, 0.0, 1.0, 0.03908794788273615, 11.125, 22, 2, poetry
247, 0.0, 1.4210526315789473, 0.04246153846153846, 9.444444444444445, 42, 2, poetry
88, 0.0, 0.7142857142857143, 0.03896103896103896, 17.2, 25, 8, poetry
678, 0.0, 1.4215686274509804, 0.03417297868592566, 5.23448275862069, 53, 1, drama
1759, 0.0006211180124223603, 1.3333333333333333, 0.03464877663772691, 9.045, 70, 1, drama
1939, 0.02441794434980125, 0.6363636363636364, 0.016389001760801842, 14.968253968253968, 39, 1, report
