@attribute measureMissingArcs numeric
@attribute measureReversedArcs numeric
@attribute measureDivergence numeric
@attribute measureBayesScore numeric
@attribute measureBDeuScore numeric
@attribute measureMDLScore numeric
@attribute measureAICScore numeric
@attribute measureEntropyScore numeric
@attribute measureAttributesUsed numeric
@attribute measureNumIterations numeric

@data

tyrex,1,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,104,22,0,82.539683,17.460317,0,0.761158,0.090615,0.238652,24.726973,55.775473,245.815728,81.670278,164.145449,1.950918,0.648177,1.302742,194.055789,1.540125,9930.550419,0.5,11,0.076923,8,0.923077,96,0.5,11,0.578947,0.5,0.536585,0.896416,0.825397,0.064977,0.935023,0.174603,0.820182,0.825397,0.821349,0.960007,0.01,0.001,0.01,0,137171,125942,15961,?,0,0,0,0,-12097.808158,-12527.290229,-12506.717777,-12126.621489,-11975.621489,?,?
tyrex,1,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,106,20,0,84.126984,15.873016,0,0.782158,0.09168,0.237541,25.017617,55.51585,245.815728,84.033801,161.781926,1.950918,0.666935,1.283984,193.452245,1.535335,9899.664845,0.545455,12,0.038462,4,0.961538,100,0.454545,10,0.75,0.545455,0.631579,0.915428,0.84127,0.063115,0.936885,0.15873,0.837921,0.84127,0.835444,0.962048,0.01,0.001,0.01,0,137254,125942,15961,?,0,0,0,0,-12119.661677,-12558.88768,-12547.012136,-12156.847071,-12001.847071,?,?
tyrex,1,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,106,20,0,84.126984,15.873016,0,0.783412,0.098981,0.24261,26.963681,56.591578,246.823513,90.738897,156.084617,1.958917,0.72015,1.238767,191.796495,1.522194,9819.369459,0.695652,16,0.07767,8,0.92233,95,0.304348,7,0.666667,0.695652,0.680851,0.888561,0.84127,0.059624,0.940376,0.15873,0.848475,0.84127,0.843365,0.95243,0.015,0,0.01,0,136954,125942,15961,?,0,0,0,0,-11620.753717,-12000.384017,-11987.315656,-11637.425694,-11498.425694,?,?
tyrex,1,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,107,19,0,84.920635,15.079365,0,0.794436,0.102696,0.245742,27.975616,57.322286,246.823513,93.896939,152.926575,1.958917,0.745214,1.213703,191.156909,1.517118,9786.624718,0.695652,16,0.048544,5,0.951456,98,0.304348,7,0.761905,0.695652,0.727273,0.92022,0.849206,0.057274,0.942726,0.150794,0.850766,0.849206,0.848202,0.957768,0.011,0,0.01,0,137104,125942,15961,?,0,0,0,0,-12016.370424,-12428.48347,-12405.504911,-12035.477399,-11888.477399,?,?
tyrex,1,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,102,24,0,80.952381,19.047619,0,0.740028,0.107224,0.256197,29.226847,59.80177,246.380435,85.954392,160.426043,1.9554,0.682178,1.273223,184.405532,1.463536,9439.097627,0.590909,13,0.076923,8,0.923077,96,0.409091,9,0.619048,0.590909,0.604651,0.900787,0.809524,0.068585,0.931415,0.190476,0.808088,0.809524,0.808713,0.958645,0.01,0,0.01,0,137098,125942,15961,?,0,0,0,0,-11983.75629,-12398.845611,-12376.525199,-12006.497686,-11859.497686,?,?
tyrex,1,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,103,23,0,81.746032,18.253968,0,0.74959,0.091678,0.236988,24.989589,55.317921,246.380435,64.454385,181.926049,1.9554,0.511543,1.443858,193.516304,1.535844,9905.447375,0.5,11,0.076923,8,0.923077,96,0.5,11,0.578947,0.5,0.536585,0.936407,0.81746,0.067881,0.932119,0.18254,0.812632,0.81746,0.813938,0.9698,0.014,0.001,0.01,0,137106,125942,15961,?,0,0,0,0,-12056.948124,-12464.995114,-12448.822608,-12078.795095,-11931.795095,?,?
tyrex,2,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1134,127,104,23,0,81.889764,18.110236,0,0.753544,0.099881,0.239709,27.248077,56.005623,247.879713,83.990925,163.888787,1.951809,0.661346,1.290463,192.594026,1.516488,9856.228261,0.636364,14,0.095238,10,0.904762,95,0.363636,8,0.583333,0.636364,0.608696,0.930303,0.818898,0.064921,0.935079,0.181102,0.824093,0.818898,0.820947,0.966258,0.01,0,0,0,136920,125833,16070,?,0,0,0,0,-11658.096948,-12051.751189,-12040.1017,-11680.205986,-11537.205986,?,?
tyrex,2,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,103,23,0,81.746032,18.253968,0,0.749503,0.102604,0.265738,27.967628,62.028946,246.380435,102.90338,143.477055,1.9554,0.816693,1.138707,185.738114,1.474112,9507.308022,0.454545,10,0.057692,6,0.942308,98,0.545455,12,0.625,0.454545,0.526316,0.848776,0.81746,0.0676,0.9324,0.18254,0.810632,0.81746,0.810509,0.951272,0.012,0,0.01,0,136867,125942,15961,?,0,0,0,0,-11753.619897,-12116.881979,-12098.129326,-11758.308141,-11623.308141,?,?
tyrex,2,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,110,16,0,87.301587,12.698413,0,0.826566,0.091028,0.228697,24.810067,53.37747,246.435029,86.361559,160.07347,1.955834,0.685409,1.270424,196.649979,1.560714,10066.093599,0.681818,15,0.028846,3,0.971154,101,0.318182,7,0.833333,0.681818,0.75,0.921766,0.873016,0.047949,0.952051,0.126984,0.871197,0.873016,0.870328,0.960185,0.013,0.001,0.02,0,137179,125942,15961,?,0,0,0,0,-11995.157787,-12426.424911,-12405.933384,-12025.837096,-11874.837096,?,?
tyrex,2,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,106,20,0,84.126984,15.873016,0,0.780793,0.09757,0.239194,26.579333,55.794746,246.823513,72.767484,174.056029,1.958917,0.57752,1.381397,191.320629,1.518418,9795.006676,0.478261,11,0.029126,3,0.970874,100,0.521739,12,0.785714,0.478261,0.594595,0.915365,0.84127,0.07017,0.92983,0.15873,0.842895,0.84127,0.833214,0.959578,0.013,0.001,0.02,0,136946,125942,15961,?,0,0,0,0,-11561.367901,-11945.064257,-11931.061321,-11581.17136,-11442.17136,?,?
tyrex,2,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,101,25,0,80.15873,19.84127,0,0.730077,0.10388,0.262924,28.2982,61.330123,246.823513,103.178724,143.64479,1.958917,0.818879,1.140038,185.845722,1.474966,9514.708879,0.478261,11,0.067961,7,0.932039,96,0.521739,12,0.611111,0.478261,0.536585,0.879274,0.801587,0.07031,0.92969,0.198413,0.797021,0.801587,0.795432,0.950727,0.013,0.001,0.02,0,137321,125942,15961,?,0,0,0,0,-12306.918526,-12761.82031,-12747.184766,-12346.950926,-12187.950926,?,?
tyrex,2,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,111,15,0,88.095238,11.904762,0,0.836406,0.082925,0.204784,22.628424,47.860183,245.815728,60.405516,185.410212,1.950918,0.479409,1.47151,202.766675,1.609259,10376.31859,0.590909,13,0.028846,3,0.971154,101,0.409091,9,0.8125,0.590909,0.684211,0.957605,0.880952,0.047765,0.952235,0.119048,0.880224,0.880952,0.875976,0.975706,0.011,0,0.02,0,137027,125942,15961,?,0,0,0,0,-11475.957513,-11871.284296,-11859.029008,-11499.070271,-11356.070271,?,?
tyrex,2,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,104,22,0,82.539683,17.460317,0,0.762448,0.108736,0.260545,29.671891,60.892073,245.815728,103.667005,142.148722,1.950918,0.822754,1.128164,184.188895,1.461817,9425.625038,0.590909,13,0.057692,6,0.942308,98,0.409091,9,0.684211,0.590909,0.634146,0.896853,0.825397,0.056291,0.943709,0.174603,0.831756,0.825397,0.825237,0.955445,0.011,0.001,0.01,0,137252,125942,15961,?,0,0,0,0,-11853.513653,-12295.715931,-12276.872652,-11886.707588,-11731.707588,?,?
tyrex,2,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,98,28,0,77.777778,22.222222,0,0.697505,0.115091,0.264256,31.40606,61.759409,245.815728,100.63151,145.184218,1.950918,0.798663,1.152256,180.625785,1.433538,9243.287581,0.590909,13,0.134615,14,0.865385,90,0.409091,9,0.481481,0.590909,0.530612,0.872378,0.777778,0.077087,0.922913,0.222222,0.794691,0.777778,0.784436,0.946378,0.011,0.001,0.01,0,137327,125942,15961,?,0,0,0,0,-12347.419001,-12799.344511,-12780.423655,-12380.189814,-12221.189814,?,?
tyrex,2,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,106,20,0,84.126984,15.873016,0,0.78161,0.094988,0.231831,25.920225,54.181399,245.815728,74.107013,171.708715,1.950918,0.588151,1.362768,193.361097,1.534612,9895.000486,0.681818,15,0.057692,6,0.942308,98,0.318182,7,0.714286,0.681818,0.697674,0.939248,0.84127,0.0658,0.9342,0.15873,0.845193,0.84127,0.841269,0.967774,0.01,0.001,0.01,0,137021,125942,15961,?,0,0,0,0,-11876.484101,-12272.208228,-12254.145943,-11894.187206,-11751.187206,?,?
tyrex,2,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,20160127.1002,1135,126,108,18,0,85.714286,14.285714,0,0.803517,0.080398,0.226374,21.938878,52.905999,245.815728,81.085361,164.730367,1.950918,0.643535,1.307384,199.740536,1.585242,10221.459896,0.590909,13,0.057692,6,0.942308,98,0.409091,9,0.684211,0.590909,0.634146,0.919143,0.857143,0.056874,0.943126,0.142857,0.856249,0.857143,0.855214,0.96569,0.012,0,0.01,0,137102,125942,15961,?,0,0,0,0,-12221.046128,-12630.765661,-12610.128328,-12240.100815,-12093.100815,?,?
tyrex,1,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1134,127,110,17,0,86.614173,13.385827,0,0.818159,0.116524,0.233416,31.785866,54.530296,247.934307,83.478229,164.456079,1.952239,0.657309,1.29493,188.912216,1.487498,9668.041807,0.772727,17,0.057143,6,0.942857,99,0.227273,5,0.73913,0.772727,0.755556,0.948918,0.866142,0.048002,0.951998,0.133858,0.866426,0.866142,0.865297,0.965184,0.806,0,0.78,0,260545,125833,16070,?,?,?,?,?,?,?,?,?,?,100,43
tyrex,1,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,110,16,0,87.301587,12.698413,0,0.82439,0.109458,0.232601,29.868933,54.361372,245.815728,89.825261,155.990467,1.950918,0.712899,1.23802,186.545447,1.480519,9546.218507,0.636364,14,0.009615,1,0.990385,103,0.363636,8,0.933333,0.636364,0.756757,0.94493,0.873016,0.057742,0.942258,0.126984,0.878905,0.873016,0.869796,0.960409,0.859,0,0.84,0,261687,125942,15961,?,?,?,?,?,?,?,?,?,?,100,50
tyrex,1,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,112,14,0,88.888889,11.111111,0,0.845979,0.105619,0.204241,28.821247,47.73325,245.815728,54.630876,191.184852,1.950918,0.433578,1.51734,191.854822,1.522657,9817.918821,0.545455,12,0.009615,1,0.990385,103,0.454545,10,0.923077,0.545455,0.685714,0.956731,0.888889,0.050852,0.949148,0.111111,0.896858,0.888889,0.881565,0.983299,0.623,0,0.61,0,258651,125942,15961,?,?,?,?,?,?,?,?,?,?,100,27
tyrex,1,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,114,12,0,90.47619,9.52381,0,0.869453,0.096233,0.205041,26.259944,47.920117,245.815728,61.706251,184.109476,1.950918,0.489732,1.461186,195.069577,1.548171,9982.429668,0.727273,16,0.019231,2,0.980769,102,0.272727,6,0.888889,0.727273,0.8,0.934003,0.904762,0.037267,0.962733,0.095238,0.905817,0.904762,0.903346,0.972219,0.857,0,0.85,0,261027,125942,15961,?,?,?,?,?,?,?,?,?,?,100,45
tyrex,1,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,107,19,0,84.920635,15.079365,0,0.791391,0.099928,0.225215,27.268224,52.63511,245.815728,66.365944,179.449783,1.950918,0.526714,1.424205,190.605823,1.512745,9754.002918,0.454545,10,0.019231,2,0.980769,102,0.545455,12,0.833333,0.454545,0.588235,0.927885,0.849206,0.066095,0.933905,0.150794,0.851712,0.849206,0.838622,0.964554,0.949,0.001,0.93,0,262083,125942,15961,?,?,?,?,?,?,?,?,?,?,100,53
tyrex,1,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,109,17,0,86.507937,13.492063,0,0.812056,0.110677,0.224785,30.201545,52.534596,245.815728,65.567415,180.248313,1.950918,0.520376,1.430542,185.962133,1.47589,9516.368169,0.363636,8,0.019231,2,0.980769,102,0.636364,14,0.8,0.363636,0.5,0.841783,0.865079,0.061457,0.938543,0.134921,0.862374,0.865079,0.846554,0.957152,0.646,0,0.64,0,260499,125942,15961,?,?,?,?,?,?,?,?,?,?,100,41
tyrex,1,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,108,18,0,85.714286,14.285714,0,0.802971,0.100092,0.217922,27.266279,50.832895,246.823513,60.744844,186.078669,1.958917,0.482102,1.476815,193.327438,1.534345,9897.748886,0.521739,12,0.019417,2,0.980583,101,0.478261,11,0.857143,0.521739,0.648649,0.928662,0.857143,0.062253,0.937747,0.142857,0.861482,0.857143,0.850039,0.969157,0.662,0,0.65,0,263535,125942,15961,?,?,?,?,?,?,?,?,?,?,100,64
tyrex,1,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,105,21,0,83.333333,16.666667,0,0.771087,0.11542,0.239109,31.441951,55.774973,246.823513,71.76811,175.055404,1.958917,0.569588,1.389329,184.983613,1.468124,9470.571631,0.521739,12,0.048544,5,0.951456,98,0.478261,11,0.705882,0.521739,0.6,0.910511,0.833333,0.069563,0.930437,0.166667,0.82984,0.833333,0.828199,0.959988,0.735,0,0.73,0,259839,125942,15961,?,?,?,?,?,?,?,?,?,?,100,36
tyrex,1,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,102,24,0,80.952381,19.047619,0,0.738702,0.11438,0.249269,31.177625,58.184684,246.380435,75.42668,170.953755,1.9554,0.598624,1.356776,183.524721,1.456545,9394.011879,0.5,11,0.076923,8,0.923077,96,0.5,11,0.578947,0.5,0.536585,0.905157,0.809524,0.075911,0.924089,0.190476,0.807246,0.809524,0.807315,0.955278,0.55,0,0.54,0,259443,125942,15961,?,?,?,?,?,?,?,?,?,?,100,33
tyrex,1,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,107,19,0,84.920635,15.079365,0,0.7913,0.103259,0.230055,28.146292,53.699751,246.380435,70.18403,176.196404,1.9554,0.557016,1.398384,189.205816,1.501633,9684.807994,0.545455,12,0.009615,1,0.990385,103,0.454545,10,0.923077,0.545455,0.685714,0.924825,0.849206,0.068905,0.931095,0.150794,0.860908,0.849206,0.84454,0.960575,0.712,0,0.7,0,263403,125942,15961,?,?,?,?,?,?,?,?,?,?,100,63
tyrex,2,1,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1134,127,106,21,0,83.464567,16.535433,0,0.77358,0.120429,0.249558,32.853764,58.306776,247.879713,79.958447,167.921266,1.951809,0.629594,1.322215,183.680034,1.446299,9400.044171,0.636364,14,0.066667,7,0.933333,98,0.363636,8,0.666667,0.636364,0.651163,0.921645,0.834646,0.064292,0.935708,0.165354,0.834528,0.834646,0.834329,0.956783,0.701,0,0.68,0,260809,125833,16070,?,?,?,?,?,?,?,?,?,?,100,45
tyrex,2,2,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,105,21,0,83.333333,16.666667,0,0.770113,0.106203,0.236949,28.948727,55.308859,246.380435,78.463111,167.917324,1.9554,0.622723,1.332677,187.996274,1.492034,9622.895646,0.454545,10,0.028846,3,0.971154,101,0.545455,12,0.769231,0.454545,0.571429,0.924388,0.833333,0.069142,0.930858,0.166667,0.828917,0.833333,0.822674,0.961665,0.704,0.001,0.69,0,260763,125942,15961,?,?,?,?,?,?,?,?,?,?,100,43
tyrex,2,3,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,109,17,0,86.507937,13.492063,0,0.814095,0.103317,0.21349,28.159651,49.828386,246.435029,59.971185,186.463845,1.955834,0.475962,1.479872,191.733681,1.521696,9814.438812,0.5,11,0.028846,3,0.971154,101,0.5,11,0.785714,0.5,0.611111,0.931818,0.865079,0.057543,0.942457,0.134921,0.862458,0.865079,0.856879,0.974065,0.619,0.001,0.61,0,260763,125942,15961,?,?,?,?,?,?,?,?,?,?,100,43
tyrex,2,4,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,100,26,0,79.365079,20.634921,0,0.710498,0.132466,0.257359,36.085494,60.03211,246.823513,78.474443,168.34907,1.958917,0.622813,1.336104,173.158291,1.374272,8865.152799,0.26087,6,0.029126,3,0.970874,100,0.73913,17,0.666667,0.26087,0.375,0.854791,0.793651,0.099493,0.900507,0.206349,0.802461,0.793651,0.77275,0.940945,0.708,0,0.7,0,260895,125942,15961,?,?,?,?,?,?,?,?,?,?,100,44
tyrex,2,5,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,110,16,0,87.301587,12.698413,0,0.826789,0.098479,0.221017,26.827079,51.554794,246.823513,79.357514,167.466,1.958917,0.629822,1.329095,194.160449,1.540956,9940.396418,0.652174,15,0.029126,3,0.970874,100,0.347826,8,0.833333,0.652174,0.731707,0.941325,0.873016,0.047585,0.952415,0.126984,0.87243,0.873016,0.869806,0.96682,0.704,0.001,0.69,0,262479,125942,15961,?,?,?,?,?,?,?,?,?,?,100,56
tyrex,2,6,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,108,18,0,85.714286,14.285714,0,0.801297,0.092725,0.203015,25.302783,47.446843,245.815728,51.847045,193.968683,1.950918,0.411484,1.539434,194.66835,1.544987,9961.897406,0.409091,9,0.009615,1,0.990385,103,0.590909,13,0.9,0.409091,0.5625,0.95979,0.857143,0.064416,0.935584,0.142857,0.866569,0.857143,0.842893,0.984876,0.617,0,0.61,0,260103,125942,15961,?,?,?,?,?,?,?,?,?,?,100,38
tyrex,2,7,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,110,16,0,87.301587,12.698413,0,0.827766,0.099591,0.209526,27.176258,48.968394,245.815728,61.034397,184.781331,1.950918,0.4844,1.466519,195.197347,1.549185,9988.968142,0.818182,18,0.057692,6,0.942308,98,0.181818,4,0.75,0.818182,0.782609,0.963724,0.873016,0.043983,0.956017,0.126984,0.876833,0.873016,0.873456,0.974974,0.633,0,0.62,0,262215,125942,15961,?,?,?,?,?,?,?,?,?,?,100,54
tyrex,2,8,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,109,17,0,86.507937,13.492063,0,0.814433,0.119359,0.241719,32.570653,56.49238,245.815728,79.701707,166.11402,1.950918,0.632553,1.318365,181.491813,1.440411,9287.605426,0.636364,14,0.028846,3,0.971154,101,0.363636,8,0.823529,0.636364,0.717949,0.877185,0.865079,0.056583,0.943417,0.134921,0.865101,0.865079,0.862461,0.951582,0.894,0,0.88,0,262083,125942,15961,?,?,?,?,?,?,?,?,?,?,100,53
tyrex,2,9,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,110,16,0,87.301587,12.698413,0,0.825,0.099293,0.219241,27.095,51.238933,245.815728,65.53634,180.279388,1.950918,0.52013,1.430789,193.340943,1.534452,9893.9691,0.590909,13,0.028846,3,0.971154,101,0.409091,9,0.8125,0.590909,0.684211,0.939248,0.873016,0.056247,0.943753,0.126984,0.872102,0.873016,0.868728,0.968057,0.602,0,0.59,0,261555,125942,15961,?,?,?,?,?,?,?,?,?,?,100,49
tyrex,2,10,weka.classifiers.functions.SimpleLogistic,'-I 0 -M 500 -H 50 -W 0.0',7397710626304705059,20160127.1002,1135,126,116,10,0,92.063492,7.936508,0,0.890406,0.087648,0.199731,23.917277,46.679279,245.815728,60.205543,185.610185,1.950918,0.477822,1.473097,199.97538,1.587106,10233.477716,0.681818,15,0,0,1,104,0.318182,7,1,0.681818,0.810811,0.899038,0.920635,0.037983,0.962017,0.079365,0.927727,0.920635,0.917788,0.962999,0.664,0,0.66,0,263007,125942,15961,?,?,?,?,?,?,?,?,?,?,100,60
tyrex,1,1,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1134,127,72,55,0,56.692913,43.307087,0,0.370096,0.277646,0.37159,75.737079,86.810145,247.934307,168.106436,79.827872,1.952239,1.323673,0.628566,86.351285,0.679931,4419.236867,0,0,0,0,1,105,1,22,0,0,0,0.615584,0.566929,0.209373,0.790627,0.433071,0.338967,0.566929,0.423337,0.753594,0.026,0,0.02,0,3659,125833,16070,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,2,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.384573,0.277607,0.370803,75.753279,86.660655,245.815728,170.427628,75.3881,1.950918,1.3526,0.598318,85.347517,0.677361,4367.547206,0,0,0,0,1,104,1,22,0,0,0,0.568619,0.579365,0.208609,0.791391,0.420635,0.351139,0.579365,0.43565,0.743219,0.026,0.001,0.03,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,3,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,74,52,0,58.730159,41.269841,0,0.397018,0.274289,0.366163,74.847783,85.576078,245.815728,161.166611,84.649117,1.950918,1.2791,0.671818,87.590844,0.695165,4482.34651,0,0,0,0,1,104,1,22,0,0,0,0.646416,0.587302,0.202271,0.797729,0.412698,0.353975,0.587302,0.440519,0.770281,0.016,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,4,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,69,57,0,54.761905,45.238095,0,0.34357,0.282705,0.381236,77.144192,89.098798,245.815728,180.083773,65.731955,1.950918,1.429236,0.521682,82.41822,0.654113,4217.644302,0,0,0,0,1,104,1,22,0,0,0,0.594843,0.547619,0.214672,0.785328,0.452381,0.326663,0.547619,0.409169,0.736012,0.012,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,5,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.382867,0.276765,0.368682,75.523316,86.164949,245.815728,165.617027,80.198701,1.950918,1.314421,0.636498,85.889212,0.68166,4395.267751,0,0,0,0,1,104,1,22,0,0,0,0.550699,0.579365,0.212467,0.787533,0.420635,0.354888,0.579365,0.437471,0.740943,0.009,0,0.01,0,3659,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,6,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,73,53,0,57.936508,42.063492,0,0.38029,0.363106,0.420221,99.084079,98.210126,245.815728,237.081182,8.734546,1.950918,1.881597,0.069322,14.152631,0.112322,724.242317,0,0,0,0,1,104,1,22,0,0,0,0.486888,0.579365,0.218254,0.781746,0.420635,0.362483,0.579365,0.441019,0.633468,0.014,0,0.02,0,3845,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
tyrex,1,7,weka.classifiers.meta.MultiBoostAB,'-C 3 -P 100 -S 1 -I 10 -W weka.classifiers.trees.DecisionStump',-6681619178187935148,20160127.1002,1135,126,70,56,0,55.555556,44.444444,0,0.356322,0.363497,0.420789,99.021197,98.154008,246.823513,237.76166,9.061853,1.958917,1.886997,0.071919,14.70829,0.116732,753.017593,0,0,0,0,1,103,1,23,0,0,0,0.569439,0.555556,0.211806,0.788194,0.444444,0.331178,0.555556,0.413968,0.629536,0.012,0,0.01,0,3845,125942,15961,?,?,?,?,?,?,?,?,?,?,?,?
